Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
Hnrnph1	zebrafish symbol	MGI:1201779	Hnrnph2	heterogeneous nuclear ribonucleoprotein H2	protein coding gene
Hnrnph2	current symbol	MGI:1201779	Hnrnph2	heterogeneous nuclear ribonucleoprotein H2	protein coding gene
Hnrnph3	current symbol	MGI:1926462	Hnrnph3	heterogeneous nuclear ribonucleoprotein H3	protein coding gene
Hnrnpk	current symbol	MGI:99894	Hnrnpk	heterogeneous nuclear ribonucleoprotein K	protein coding gene
Hnrnpl	rat synonym	MGI:1921452	Fblim1	filamin binding LIM protein 1	protein coding gene
Hnrnpl	current symbol	MGI:104816	Hnrnpl	heterogeneous nuclear ribonucleoprotein L	protein coding gene
Hnrnpll	current symbol	MGI:1919942	Hnrnpll	heterogeneous nuclear ribonucleoprotein L-like	protein coding gene
Hnrnpm	current symbol	MGI:1926465	Hnrnpm	heterogeneous nuclear ribonucleoprotein M	protein coding gene
Hnrnpr	current symbol	MGI:1891692	Hnrnpr	heterogeneous nuclear ribonucleoprotein R	protein coding gene
Hnrnpu	current symbol	MGI:1858195	Hnrnpu	heterogeneous nuclear ribonucleoprotein U	protein coding gene
Hnrnpul1	current symbol	MGI:2443517	Hnrnpul1	heterogeneous nuclear ribonucleoprotein U-like 1	protein coding gene
Hnrnpul2	current symbol	MGI:1915943	Hnrnpul2	heterogeneous nuclear ribonucleoprotein U-like 2	protein coding gene
Hoatz	current symbol	MGI:1921013	Hoatz	HOATZ cilia and flagella associated protein	protein coding gene
Hoga1	current symbol	MGI:1914682	Hoga1	4-hydroxy-2-oxoglutarate aldolase 1	protein coding gene
Homer1	current symbol	MGI:1347345	Homer1	homer scaffolding protein 1	protein coding gene
Homer2	current symbol	MGI:1347354	Homer2	homer scaffolding protein 2	protein coding gene
Homer3	current symbol	MGI:1347359	Homer3	homer scaffolding protein 3	protein coding gene
Homez	current symbol	MGI:2678023	Homez	homeodomain leucine zipper-encoding gene	protein coding gene
Hook1	current symbol	MGI:1925213	Hook1	hook microtubule tethering protein 1	protein coding gene
Hook2	current symbol	MGI:2181664	Hook2	hook microtubule tethering protein 2	protein coding gene
Hook3	current symbol	MGI:2443554	Hook3	hook microtubule tethering protein 3	protein coding gene
Hopx	current symbol	MGI:1916782	Hopx	HOP homeobox	protein coding gene
Hormad1	current symbol	MGI:1915231	Hormad1	HORMA domain containing 1	protein coding gene
Hormad1	zebrafish symbol	MGI:1923078	Hormad2	HORMA domain containing 2	protein coding gene
Hormad2	current symbol	MGI:1923078	Hormad2	HORMA domain containing 2	protein coding gene
Hoxa1	current symbol	MGI:96170	Hoxa1	homeobox A1	protein coding gene
Hoxa10	current symbol	MGI:96171	Hoxa10	homeobox A10	protein coding gene
Hoxa10	rat synonym	MGI:96172	Hoxa11	homeobox A11	protein coding gene
Hoxa11	current symbol	MGI:96172	Hoxa11	homeobox A11	protein coding gene
Hoxa13	current symbol	MGI:96173	Hoxa13	homeobox A13	protein coding gene
Hoxa2	current symbol	MGI:96174	Hoxa2	homeobox A2	protein coding gene
Hoxa3	current symbol	MGI:96175	Hoxa3	homeobox A3	protein coding gene
Hoxa4	current symbol	MGI:96176	Hoxa4	homeobox A4	protein coding gene
Hoxa5	current symbol	MGI:96177	Hoxa5	homeobox A5	protein coding gene
Hoxa6	current symbol	MGI:96178	Hoxa6	homeobox A6	protein coding gene
Hoxa7	current symbol	MGI:96179	Hoxa7	homeobox A7	protein coding gene
Hoxa9	rat synonym	MGI:96179	Hoxa7	homeobox A7	protein coding gene
Hoxa9	current symbol	MGI:96180	Hoxa9	homeobox A9	protein coding gene
Hoxb1	current symbol	MGI:96182	Hoxb1	homeobox B1	protein coding gene
Hoxb13	current symbol	MGI:107730	Hoxb13	homeobox B13	protein coding gene
Hoxb2	current symbol	MGI:96183	Hoxb2	homeobox B2	protein coding gene
Hoxb3	current symbol	MGI:96184	Hoxb3	homeobox B3	protein coding gene
Hoxb4	current symbol	MGI:96185	Hoxb4	homeobox B4	protein coding gene
Hoxb5	current symbol	MGI:96186	Hoxb5	homeobox B5	protein coding gene
Hoxb6	current symbol	MGI:96187	Hoxb6	homeobox B6	protein coding gene
Hoxb7	current symbol	MGI:96188	Hoxb7	homeobox B7	protein coding gene
Hoxb8	current symbol	MGI:96189	Hoxb8	homeobox B8	protein coding gene
Hoxb9	current symbol	MGI:96190	Hoxb9	homeobox B9	protein coding gene
Hoxc10	current symbol	MGI:96192	Hoxc10	homeobox C10	protein coding gene
Hoxc11	current symbol	MGI:96193	Hoxc11	homeobox C11	protein coding gene
Hoxc12	current symbol	MGI:96194	Hoxc12	homeobox C12	protein coding gene
Hoxc13	current symbol	MGI:99560	Hoxc13	homeobox C13	protein coding gene
Hoxc4	current symbol	MGI:96195	Hoxc4	homeobox C4	protein coding gene
Hoxc5	current symbol	MGI:96196	Hoxc5	homeobox C5	protein coding gene
Hoxc6	current symbol	MGI:96197	Hoxc6	homeobox C6	protein coding gene
Hoxc8	current symbol	MGI:96198	Hoxc8	homeobox C8	protein coding gene
Hoxc8	rat synonym	MGI:96199	Hoxc9	homeobox C9	protein coding gene
Hoxc9	current symbol	MGI:96199	Hoxc9	homeobox C9	protein coding gene
Hoxd1	current symbol	MGI:96201	Hoxd1	homeobox D1	protein coding gene
Hoxd10	current symbol	MGI:96202	Hoxd10	homeobox D10	protein coding gene
Hoxd11	current symbol	MGI:96203	Hoxd11	homeobox D11	protein coding gene
Hoxd12	current symbol	MGI:96204	Hoxd12	homeobox D12	protein coding gene
Hoxd13	current symbol	MGI:96205	Hoxd13	homeobox D13	protein coding gene
Hoxd3	current symbol	MGI:96207	Hoxd3	homeobox D3	protein coding gene
Hoxd4	current symbol	MGI:96208	Hoxd4	homeobox D4	protein coding gene
Hoxd8	current symbol	MGI:96209	Hoxd8	homeobox D8	protein coding gene
Hoxd9	current symbol	MGI:96210	Hoxd9	homeobox D9	protein coding gene
Hp	human synonym	MGI:1354949	Dlc1	deleted in liver cancer 1	protein coding gene
Hp	current symbol	MGI:96211	Hp	haptoglobin	protein coding gene
Hp	synonym	MGI:98821	Trf	transferrin	protein coding gene
Hp1bp3	current symbol	MGI:109369	Hp1bp3	heterochromatin protein 1, binding protein 3	protein coding gene
Hpca	human synonym	MGI:109482	Cacna1a	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	protein coding gene
Hpca	current symbol	MGI:1336200	Hpca	hippocalcin	protein coding gene
Hpcal1	current symbol	MGI:1855689	Hpcal1	hippocalcin-like 1	protein coding gene
Hpcal4	current symbol	MGI:2157521	Hpcal4	hippocalcin-like 4	protein coding gene
Hpd	current symbol	MGI:96213	Hpd	4-hydroxyphenylpyruvic acid dioxygenase	protein coding gene
Hpdl	current symbol	MGI:2444646	Hpdl	4-hydroxyphenylpyruvate dioxygenase-like	protein coding gene
Hpf1	current symbol	MGI:1919862	Hpf1	histone PARylation factor 1	protein coding gene
Hpgd	current symbol	MGI:108085	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	protein coding gene
Hpgds	current symbol	MGI:1859384	Hpgds	hematopoietic prostaglandin D synthase	protein coding gene
Hpn	current symbol	MGI:1196620	Hpn	hepsin	protein coding gene
Hprt1	current symbol	MGI:96217	Hprt1	hypoxanthine phosphoribosyltransferase 1	protein coding gene
Hps1	current symbol	MGI:2177763	Hps1	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1	protein coding gene
Hps3	current symbol	MGI:2153839	Hps3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1	protein coding gene
Hps4	current symbol	MGI:2177742	Hps4	HPS4, biogenesis of lysosomal organelles complex 3 subunit 2	protein coding gene
Hps5	current symbol	MGI:2180307	Hps5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2	protein coding gene
Hps6	current symbol	MGI:2181763	Hps6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3	protein coding gene
Hpse	current symbol	MGI:1343124	Hpse	heparanase	protein coding gene
Hpse2	current symbol	MGI:2685814	Hpse2	heparanase 2	protein coding gene
Hpx	current symbol	MGI:105112	Hpx	hemopexin	protein coding gene
Hpx	old symbol	MGI:98821	Trf	transferrin	protein coding gene
Hr	current symbol	MGI:96223	Hr	lysine demethylase and nuclear receptor corepressor	protein coding gene
Hr	synonym	MGI:3046929	Tg(hREN)9Sig	transgene insertion 9, Curt Sigmund	transgene
Hras	current symbol	MGI:96224	Hras	Harvey rat sarcoma virus oncogene	protein coding gene
Hrc	current symbol	MGI:96226	Hrc	histidine rich calcium binding protein	protein coding gene
Hrct1	current symbol	MGI:1917945	Hrct1	histidine rich carboxyl terminus 1	protein coding gene
Hrg	current symbol	MGI:2146636	Hrg	histidine-rich glycoprotein	protein coding gene
Hrg	synonym	MGI:96083	Nrg1	neuregulin 1	protein coding gene
Hrg	human synonym	MGI:1914989	Slc48a1	solute carrier family 48 (heme transporter), member 1	protein coding gene
Hrh1	human synonym	MGI:1306823	Dhx8	DEAH-box helicase 8	protein coding gene
Hrh1	human synonym	MGI:1918973	Dhx34	DExH-box helicase 34	protein coding gene
Hrh1	current symbol	MGI:107619	Hrh1	histamine receptor H1	protein coding gene
Hrh2	synonym	MGI:1099786	Dhx15	DEAH-box helicase 15	protein coding gene
Hrh2	current symbol	MGI:108482	Hrh2	histamine receptor H2	protein coding gene
Hrh3	current symbol	MGI:2139279	Hrh3	histamine receptor H3	protein coding gene
Hrh4	current symbol	MGI:2429635	Hrh4	histamine receptor H4	protein coding gene
Hrk	current symbol	MGI:1201608	Hrk	harakiri, BCL2 interacting protein (contains only BH3 domain)	protein coding gene
Hrnr	current symbol	MGI:3046938	Hrnr	hornerin	protein coding gene
Hrob	current symbol	MGI:2387601	Hrob	homologous recombination factor with OB-fold	protein coding gene
Hs1bp3	current symbol	MGI:1913224	Hs1bp3	HCLS1 binding protein 3	protein coding gene
Hs2st1	current symbol	MGI:1346049	Hs2st1	heparan sulfate 2-O-sulfotransferase 1	protein coding gene
Hs3st1	current symbol	MGI:1201606	Hs3st1	heparan sulfate (glucosamine) 3-O-sulfotransferase 1	protein coding gene
Hs3st2	current symbol	MGI:1333802	Hs3st2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	protein coding gene
Hs3st3a1	current symbol	MGI:1333861	Hs3st3a1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1	protein coding gene
Hs3st3b1	current symbol	MGI:1333853	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	protein coding gene
Hs3st5	current symbol	MGI:2441996	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	protein coding gene
Hs3st5	human synonym	MGI:3580487	Hs3st6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	protein coding gene
Hs3st6	current symbol	MGI:3580487	Hs3st6	heparan sulfate (glucosamine) 3-O-sulfotransferase 6	protein coding gene
Hs6st1	current symbol	MGI:1354958	Hs6st1	heparan sulfate 6-O-sulfotransferase 1	protein coding gene
Hs6st2	current symbol	MGI:1354959	Hs6st2	heparan sulfate 6-O-sulfotransferase 2	protein coding gene
Hs6st3	current symbol	MGI:1354960	Hs6st3	heparan sulfate 6-O-sulfotransferase 3	protein coding gene
Hsbp1	current symbol	MGI:1915446	Hsbp1	heat shock factor binding protein 1	protein coding gene
Hsbp1l1	current symbol	MGI:1913505	Hsbp1l1	heat shock factor binding protein 1-like 1	protein coding gene
Hscb	current symbol	MGI:2141135	Hscb	HscB iron-sulfur cluster co-chaperone	protein coding gene
Hsd11b1	current symbol	MGI:103562	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	protein coding gene
Hsd11b2	current symbol	MGI:104720	Hsd11b2	hydroxysteroid 11-beta dehydrogenase 2	protein coding gene
Hsd17b1	current symbol	MGI:105077	Hsd17b1	hydroxysteroid (17-beta) dehydrogenase 1	protein coding gene
Hsd17b10	current symbol	MGI:1333871	Hsd17b10	hydroxysteroid (17-beta) dehydrogenase 10	protein coding gene
Hsd17b11	current symbol	MGI:2149821	Hsd17b11	hydroxysteroid (17-beta) dehydrogenase 11	protein coding gene
Hsd17b12	current symbol	MGI:1926967	Hsd17b12	hydroxysteroid (17-beta) dehydrogenase 12	protein coding gene
Hsd17b13	current symbol	MGI:2140804	Hsd17b13	hydroxysteroid (17-beta) dehydrogenase 13	protein coding gene
Hsd17b14	current symbol	MGI:1913315	Hsd17b14	hydroxysteroid (17-beta) dehydrogenase 14	protein coding gene
Hsd17b2	current symbol	MGI:1096386	Hsd17b2	hydroxysteroid (17-beta) dehydrogenase 2	protein coding gene
Hsd17b3	current symbol	MGI:107177	Hsd17b3	hydroxysteroid (17-beta) dehydrogenase 3	protein coding gene
Hsd17b4	current symbol	MGI:105089	Hsd17b4	hydroxysteroid (17-beta) dehydrogenase 4	protein coding gene
Hsd17b6	current symbol	MGI:1351670	Hsd17b6	hydroxysteroid (17-beta) dehydrogenase 6	protein coding gene
Hsd17b7	current symbol	MGI:1330808	Hsd17b7	hydroxysteroid (17-beta) dehydrogenase 7	protein coding gene
Hsd17b8	current symbol	MGI:95911	Hsd17b8	hydroxysteroid 17-beta dehydrogenase 8	protein coding gene
Hsd3b1	current symbol	MGI:96233	Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	protein coding gene
Hsd3b1	rat synonym	MGI:96234	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	protein coding gene
Hsd3b1	rat synonym	MGI:96235	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3	protein coding gene
Hsd3b1	human symbol	MGI:96236	Hsd3b4	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4	protein coding gene
Hsd3b1	human symbol	MGI:104645	Hsd3b5	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5	protein coding gene
Hsd3b1	rat synonym	MGI:109598	Hsd3b6	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6	protein coding gene
Hsd3b1	human symbol	MGI:3711284	Hsd3b8	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8	protein coding gene
Hsd3b1	human symbol	MGI:3782634	Hsd3b9	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9	protein coding gene
Hsd3b2	human symbol	MGI:96233	Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	protein coding gene
Hsd3b2	current symbol	MGI:96234	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	protein coding gene
Hsd3b2	human symbol	MGI:96235	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3	protein coding gene
Hsd3b2	human symbol	MGI:96236	Hsd3b4	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4	protein coding gene
Hsd3b2	human symbol	MGI:104645	Hsd3b5	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5	protein coding gene
Hsd3b2	human symbol	MGI:109598	Hsd3b6	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6	protein coding gene
Hsd3b2	human symbol	MGI:3711284	Hsd3b8	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8	protein coding gene
Hsd3b2	human symbol	MGI:3782634	Hsd3b9	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9	protein coding gene
Hsd3b3	rat symbol	MGI:96233	Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	protein coding gene
Hsd3b3	current symbol	MGI:96235	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3	protein coding gene
Hsd3b4	current symbol	MGI:96236	Hsd3b4	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4	protein coding gene
Hsd3b5	rat symbol	MGI:96236	Hsd3b4	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4	protein coding gene
Hsd3b5	current symbol	MGI:104645	Hsd3b5	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5	protein coding gene
Hsd3b5	rat symbol	MGI:3711284	Hsd3b8	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8	protein coding gene
Hsd3b5	rat symbol	MGI:3782634	Hsd3b9	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9	protein coding gene
Hsd3b6	rat synonym	MGI:96234	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	protein coding gene
Hsd3b6	rat synonym	MGI:96235	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3	protein coding gene
Hsd3b6	current symbol	MGI:109598	Hsd3b6	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6	protein coding gene
Hsd3b7	current symbol	MGI:2141879	Hsd3b7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	protein coding gene
Hsd3b8	current symbol	MGI:3711284	Hsd3b8	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8	protein coding gene
Hsd3b9	current symbol	MGI:3782634	Hsd3b9	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9	protein coding gene
Hsdl1	current symbol	MGI:1919802	Hsdl1	hydroxysteroid dehydrogenase like 1	protein coding gene
Hsdl2	current symbol	MGI:1919729	Hsdl2	hydroxysteroid dehydrogenase like 2	protein coding gene
Hsf1	current symbol	MGI:96238	Hsf1	heat shock factor 1	protein coding gene
Hsf2	current symbol	MGI:96239	Hsf2	heat shock factor 2	protein coding gene
Hsf2bp	current symbol	MGI:1921627	Hsf2bp	heat shock transcription factor 2 binding protein	protein coding gene
Hsf3	current symbol	MGI:3045337	Hsf3	heat shock transcription factor 3	protein coding gene
Hsf4	current symbol	MGI:1347058	Hsf4	heat shock transcription factor 4	protein coding gene
Hsf5	current symbol	MGI:2685585	Hsf5	heat shock transcription factor family member 5	protein coding gene
Hsfy2	current symbol	MGI:1918316	Hsfy2	heat shock transcription factor, Y-linked 2	protein coding gene
Hsh2d	current symbol	MGI:2676364	Hsh2d	hematopoietic SH2 domain containing	protein coding gene
Hsp90aa1	current symbol	MGI:96250	Hsp90aa1	heat shock protein 90, alpha (cytosolic), class A member 1	protein coding gene
Hsp90ab1	current symbol	MGI:96247	Hsp90ab1	heat shock protein 90 alpha (cytosolic), class B member 1	protein coding gene
Hsp90b1	current symbol	MGI:98817	Hsp90b1	heat shock protein 90, beta (Grp94), member 1	protein coding gene
Hspa12a	current symbol	MGI:1920692	Hspa12a	heat shock protein 12A	protein coding gene
Hspa12b	current symbol	MGI:1919880	Hspa12b	heat shock protein 12B	protein coding gene
Hspa13	current symbol	MGI:1309463	Hspa13	heat shock protein 70 family, member 13	protein coding gene
Hspa14	current symbol	MGI:1354164	Hspa14	heat shock protein 14	protein coding gene
Hspa1a	current symbol	MGI:96244	Hspa1a	heat shock protein 1A	protein coding gene
Hspa1a	rat symbol	MGI:99517	Hspa1b	heat shock protein 1B	protein coding gene
Hspa1b	rat synonym	MGI:96244	Hspa1a	heat shock protein 1A	protein coding gene
Hspa1b	current symbol	MGI:99517	Hspa1b	heat shock protein 1B	protein coding gene
Hspa1b	zebrafish symbol	MGI:96231	Hspa1l	heat shock protein 1-like	protein coding gene
Hspa1b	zebrafish symbol	MGI:96243	Hspa2	heat shock protein 2	protein coding gene
